IRI,Similarity
http://purl.obolibrary.org/obo/BFO_0000015,0.6882
https://w3id.org/pmd/co/PMD_0020143,0.6810
https://w3id.org/pmd/co/PMD_0000524,0.6065
https://w3id.org/pmd/co/PMD_0000833,0.6027
https://w3id.org/pmd/co/PMD_0000583,0.5885
https://w3id.org/pmd/co/PMD_0000964,0.5877
https://w3id.org/pmd/co/PMD_0000584,0.5779
https://w3id.org/pmd/co/PMD_0000933,0.5746
https://w3id.org/pmd/co/PMD_0000932,0.5743
https://w3id.org/pmd/co/PMD_0020144,0.5718
https://w3id.org/pmd/co/PMD_0000008,0.5699
https://w3id.org/pmd/co/PMD_0000882,0.5684
https://w3id.org/pmd/co/PMD_0020145,0.5659
https://w3id.org/pmd/co/PMD_0020129,0.5579
https://w3id.org/pmd/co/PMD_0000535,0.5550
https://w3id.org/pmd/co/PMD_0000802,0.5549
https://w3id.org/pmd/co/PMD_0020138,0.5516
https://w3id.org/pmd/co/PMD_0060004,0.5486
https://w3id.org/pmd/co/PMD_0000009,0.5483
https://w3id.org/pmd/co/PMD_0000945,0.5471
https://w3id.org/pmd/co/PMD_0000656,0.5465
http://purl.obolibrary.org/obo/BFO_0000035,0.5424
https://w3id.org/pmd/co/PMD_0000602,0.5421
https://w3id.org/pmd/co/PMD_0000556,0.5418
https://w3id.org/pmd/co/PMD_0000607,0.5404
http://purl.obolibrary.org/obo/BFO_0000062,0.5377
https://w3id.org/pmd/co/PMD_0000915,0.5366
http://purl.obolibrary.org/obo/BFO_0000182,0.5363
https://w3id.org/pmd/co/PMD_0000548,0.5329
https://w3id.org/pmd/co/PMD_0000511,0.5227
https://w3id.org/pmd/co/PMD_0000782,0.5207
https://w3id.org/pmd/co/PMD_0020142,0.5123
https://w3id.org/pmd/co/PMD_0000606,0.5117
https://w3id.org/pmd/co/PMD_0000982,0.5100
https://w3id.org/pmd/co/PMD_0000585,0.5086
https://w3id.org/pmd/co/PMD_0020128,0.5069
http://purl.obolibrary.org/obo/BFO_0000001,0.5046
http://purl.obolibrary.org/obo/IAO_0000119,0.5011
http://purl.obolibrary.org/obo/BFO_0000140,0.5010
https://w3id.org/pmd/co/PMD_0000582,0.5002
http://purl.obolibrary.org/obo/BFO_0000199,0.4974
https://w3id.org/pmd/co/PMD_0000053,0.4967
https://w3id.org/pmd/co/PMD_0000979,0.4938
https://w3id.org/pmd/co/PMD_0000549,0.4937
http://purl.obolibrary.org/obo/BFO_0000066,0.4935
https://w3id.org/pmd/co/PMD_0000936,0.4934
https://w3id.org/pmd/co/PMD_0000914,0.4917
https://w3id.org/pmd/co/PMD_0000851,0.4913
http://purl.obolibrary.org/obo/BFO_0000055,0.4909
https://w3id.org/pmd/co/PMD_0000557,0.4901
http://purl.obolibrary.org/obo/BFO_0000059,0.4859
https://w3id.org/pmd/co/PMD_0020146,0.4857
http://purl.obolibrary.org/obo/BFO_0000008,0.4842
https://w3id.org/pmd/co/PMD_0000513,0.4836
https://w3id.org/pmd/co/PMD_0020000,0.4830
http://purl.obolibrary.org/obo/BFO_0000040,0.4795
http://purl.obolibrary.org/obo/BFO_0000200,0.4791
http://purl.obolibrary.org/obo/BFO_0000030,0.4791
https://w3id.org/pmd/co/PMD_0000552,0.4789
https://w3id.org/pmd/co/PMD_0001025,0.4776
https://w3id.org/pmd/co/PMD_0000881,0.4770
https://w3id.org/pmd/co/PMD_0000996,0.4763
https://w3id.org/pmd/co/PMD_0000612,0.4750
https://w3id.org/pmd/co/PMD_0000611,0.4745
https://w3id.org/pmd/co/PMD_0000986,0.4737
https://w3id.org/pmd/co/PMD_0020139,0.4732
http://purl.obolibrary.org/obo/BFO_0000056,0.4732
https://w3id.org/pmd/co/PMD_0000666,0.4723
https://w3id.org/pmd/co/PMD_0020153,0.4699
https://w3id.org/pmd/co/PMD_0000856,0.4693
https://w3id.org/pmd/co/PMD_0000657,0.4687
https://w3id.org/pmd/co/PMD_0000578,0.4683
https://w3id.org/pmd/co/PMD_0000614,0.4669
https://w3id.org/pmd/co/PMD_0000950,0.4669
https://w3id.org/pmd/co/PMD_0020005,0.4668
https://w3id.org/pmd/co/PMD_0000532,0.4664
https://w3id.org/pmd/co/PMD_0000534,0.4664
https://w3id.org/pmd/co/PMD_0020152,0.4652
https://w3id.org/pmd/co/PMD_0000832,0.4633
https://w3id.org/pmd/co/PMD_0000834,0.4625
http://purl.obolibrary.org/obo/BFO_0000142,0.4622
https://w3id.org/pmd/co/PMD_0000783,0.4613
https://w3id.org/pmd/co/PMD_0000896,0.4610
https://w3id.org/pmd/co/PMD_0000554,0.4607
https://w3id.org/pmd/co/PMD_0000613,0.4599
https://w3id.org/pmd/co/PMD_0000616,0.4590
https://w3id.org/pmd/co/PMD_0000547,0.4584
https://w3id.org/pmd/co/PMD_0000987,0.4575
https://w3id.org/pmd/co/PMD_0000969,0.4563
https://w3id.org/pmd/co/PMD_0000906,0.4562
https://w3id.org/pmd/co/PMD_0000821,0.4555
https://w3id.org/pmd/co/PMD_0000909,0.4554
http://purl.obolibrary.org/obo/BFO_0000147,0.4550
https://w3id.org/pmd/co/PMD_0000961,0.4527
https://w3id.org/pmd/co/PMD_0000787,0.4526
https://w3id.org/pmd/co/PMD_0000648,0.4525
https://w3id.org/pmd/co/PMD_0000836,0.4520
https://w3id.org/pmd/co/PMD_0000589,0.4517
https://w3id.org/pmd/co/PMD_0001019,0.4516
https://w3id.org/pmd/co/PMD_0000795,0.4514
https://w3id.org/pmd/co/PMD_0000646,0.4502
https://w3id.org/pmd/co/PMD_0000968,0.4495
