IRI,Similarity
https://w3id.org/pmd/co/PMD_0000909,0.8331
http://purl.obolibrary.org/obo/BFO_0000015,0.6285
http://purl.obolibrary.org/obo/BFO_0000023,0.5975
http://purl.obolibrary.org/obo/IAO_0000078,0.5968
https://w3id.org/pmd/co/PMD_0020143,0.5927
https://w3id.org/pmd/co/PMD_0000932,0.5709
https://w3id.org/pmd/co/PMD_0000599,0.5589
https://w3id.org/pmd/co/PMD_0020205,0.5534
https://w3id.org/pmd/co/PMD_0000815,0.5513
https://w3id.org/pmd/co/PMD_0000583,0.5475
https://w3id.org/pmd/co/PMD_0000008,0.5422
http://purl.obolibrary.org/obo/IAO_0000005,0.5363
https://w3id.org/pmd/co/PMD_0000873,0.5335
https://w3id.org/pmd/co/PMD_0000793,0.5332
https://w3id.org/pmd/co/PMD_0000534,0.5319
https://w3id.org/pmd/co/PMD_0020144,0.5264
https://w3id.org/pmd/co/PMD_0000933,0.5237
https://w3id.org/pmd/co/PMD_0000960,0.5224
https://w3id.org/pmd/co/PMD_0000964,0.5212
https://w3id.org/pmd/co/PMD_0000831,0.5200
https://w3id.org/pmd/co/PMD_0000006,0.5186
https://w3id.org/pmd/co/PMD_0000602,0.5148
https://w3id.org/pmd/co/PMD_0020134,0.5135
https://w3id.org/pmd/co/PMD_0020145,0.5107
http://purl.obolibrary.org/obo/IAO_0000121,0.5105
https://w3id.org/pmd/co/PMD_0060000,0.5102
http://purl.obolibrary.org/obo/BFO_0000019,0.5102
https://w3id.org/pmd/co/PMD_0000524,0.5098
http://purl.obolibrary.org/obo/BFO_0000008,0.5080
https://w3id.org/pmd/co/PMD_0000656,0.5061
https://w3id.org/pmd/co/PMD_0000556,0.5044
https://w3id.org/pmd/co/PMD_0000833,0.5015
https://w3id.org/pmd/co/PMD_0000511,0.5007
https://w3id.org/pmd/co/PMD_0000009,0.5007
https://w3id.org/pmd/co/PMD_0000003,0.5001
https://w3id.org/pmd/co/PMD_0000915,0.4983
https://w3id.org/pmd/co/PMD_0000549,0.4967
https://w3id.org/pmd/co/PMD_0000584,0.4963
https://w3id.org/pmd/co/PMD_0020129,0.4963
http://purl.obolibrary.org/obo/BFO_0000054,0.4960
https://w3id.org/pmd/co/PMD_0000919,0.4943
https://w3id.org/pmd/co/PMD_0000782,0.4938
https://w3id.org/pmd/co/PMD_0000959,0.4925
https://w3id.org/pmd/co/PMD_0000898,0.4914
https://w3id.org/pmd/co/PMD_0000603,0.4913
https://w3id.org/pmd/co/PMD_0020000,0.4907
http://purl.obolibrary.org/obo/BFO_0000216,0.4899
https://w3id.org/pmd/co/PMD_0000051,0.4897
http://purl.obolibrary.org/obo/IAO_0000119,0.4886
https://w3id.org/pmd/co/PMD_0020138,0.4869
https://w3id.org/pmd/co/PMD_0000834,0.4850
https://w3id.org/pmd/co/PMD_0000945,0.4848
https://w3id.org/pmd/co/PMD_0000607,0.4840
https://w3id.org/pmd/co/PMD_0060007,0.4837
https://w3id.org/pmd/co/PMD_0000847,0.4825
https://w3id.org/pmd/co/PMD_0000975,0.4825
http://purl.obolibrary.org/obo/BFO_0000057,0.4823
https://w3id.org/pmd/co/PMD_0000845,0.4819
https://w3id.org/pmd/co/PMD_0000015,0.4816
https://w3id.org/pmd/co/PMD_0000543,0.4769
http://purl.obolibrary.org/obo/BFO_0000153,0.4760
https://w3id.org/pmd/co/PMD_0000802,0.4744
https://w3id.org/pmd/co/PMD_0000982,0.4738
http://purl.obolibrary.org/obo/BFO_0000199,0.4737
https://w3id.org/pmd/co/PMD_0000548,0.4731
https://w3id.org/pmd/co/PMD_0020146,0.4731
https://w3id.org/pmd/co/PMD_0000582,0.4721
https://w3id.org/pmd/co/PMD_0000510,0.4716
http://purl.obolibrary.org/obo/BFO_0000115,0.4695
http://purl.obolibrary.org/obo/IAO_0000114,0.4682
https://w3id.org/pmd/co/PMD_0060006,0.4682
https://w3id.org/pmd/co/PMD_0000783,0.4676
http://purl.obolibrary.org/obo/BFO_0000056,0.4665
https://w3id.org/pmd/co/PMD_0000573,0.4655
https://w3id.org/pmd/co/PMD_0000547,0.4621
http://purl.obolibrary.org/obo/IAO_0000219,0.4620
http://purl.obolibrary.org/obo/IAO_0000235,0.4612
http://purl.obolibrary.org/obo/BFO_0000055,0.4605
http://purl.obolibrary.org/obo/BFO_0000145,0.4593
https://w3id.org/pmd/co/PMD_0000555,0.4581
http://purl.obolibrary.org/obo/BFO_0000182,0.4572
https://w3id.org/pmd/co/PMD_0000936,0.4568
https://w3id.org/pmd/co/PMD_0000769,0.4565
http://purl.obolibrary.org/obo/IAO_0000221,0.4538
https://w3id.org/pmd/co/PMD_0000550,0.4532
http://purl.obolibrary.org/obo/BFO_0000059,0.4530
https://w3id.org/pmd/co/PMD_0000969,0.4522
https://w3id.org/pmd/co/PMD_0000832,0.4500
http://purl.obolibrary.org/obo/IAO_0000417,0.4490
https://w3id.org/pmd/co/PMD_0000554,0.4481
https://w3id.org/pmd/co/PMD_0020020,0.4480
http://purl.obolibrary.org/obo/BFO_0000121,0.4468
http://purl.obolibrary.org/obo/IAO_0000428,0.4464
http://purl.obolibrary.org/obo/BFO_0000066,0.4461
http://purl.obolibrary.org/obo/IAO_0000125,0.4453
https://w3id.org/pmd/co/PMD_0000902,0.4452
http://purl.obolibrary.org/obo/IAO_0000136,0.4448
https://w3id.org/pmd/co/PMD_0020153,0.4442
https://w3id.org/pmd/co/PMD_0000881,0.4429
https://w3id.org/pmd/co/PMD_0000943,0.4426
https://w3id.org/pmd/co/PMD_0000979,0.4424
https://w3id.org/pmd/co/PMD_0000856,0.4424
https://w3id.org/pmd/co/PMD_0000907,0.4415
http://purl.obolibrary.org/obo/BFO_0000004,0.4413
http://purl.obolibrary.org/obo/BFO_0000034,0.4413
http://purl.obolibrary.org/obo/BFO_0000020,0.4403
https://w3id.org/pmd/co/PMD_0060009,0.4393
http://purl.obolibrary.org/obo/BFO_0000017,0.4393
https://w3id.org/pmd/co/PMD_0000512,0.4389
https://w3id.org/pmd/co/PMD_0000557,0.4387
http://purl.obolibrary.org/obo/BFO_0000035,0.4378
https://w3id.org/pmd/co/PMD_0000883,0.4368
https://w3id.org/pmd/co/PMD_0000532,0.4365
http://purl.obolibrary.org/obo/IAO_0000120,0.4350
http://purl.obolibrary.org/obo/BFO_0000001,0.4349
https://w3id.org/pmd/co/PMD_0000657,0.4344
https://w3id.org/pmd/co/PMD_0020152,0.4340
https://w3id.org/pmd/co/PMD_0020135,0.4337
https://w3id.org/pmd/co/PMD_0000866,0.4322
https://w3id.org/pmd/co/PMD_0000053,0.4321
https://w3id.org/pmd/co/PMD_0000971,0.4315
https://w3id.org/pmd/co/PMD_0000968,0.4315
https://w3id.org/pmd/co/PMD_0000589,0.4313
http://purl.obolibrary.org/obo/IAO_0000423,0.4304
http://purl.obolibrary.org/obo/BFO_0000108,0.4292
https://w3id.org/pmd/co/PMD_0000552,0.4292
https://w3id.org/pmd/co/PMD_0000023,0.4288
https://w3id.org/pmd/co/PMD_0000572,0.4276
https://w3id.org/pmd/co/PMD_0000585,0.4275
https://w3id.org/pmd/co/PMD_0020142,0.4273
https://w3id.org/pmd/co/PMD_0000914,0.4270
https://w3id.org/pmd/co/PMD_0000896,0.4266
https://w3id.org/pmd/co/PMD_0000654,0.4258
http://purl.obolibrary.org/obo/BFO_0000185,0.4256
https://w3id.org/pmd/co/PMD_0000057,0.4254
https://w3id.org/pmd/co/PMD_0000004,0.4254
https://w3id.org/pmd/co/PMD_0000906,0.4250
https://w3id.org/pmd/co/PMD_0000016,0.4247
http://purl.obolibrary.org/obo/BFO_0000117,0.4245
http://purl.obolibrary.org/obo/IAO_0000122,0.4239
https://w3id.org/pmd/co/PMD_0000616,0.4238
https://w3id.org/pmd/co/PMD_0000787,0.4238
https://w3id.org/pmd/co/PMD_0040001,0.4233
http://purl.obolibrary.org/obo/IAO_0000007,0.4228
https://w3id.org/pmd/co/PMD_0000986,0.4224
http://purl.obolibrary.org/obo/BFO_0000030,0.4223
https://w3id.org/pmd/co/PMD_0000795,0.4222
https://w3id.org/pmd/co/PMD_0000513,0.4218
https://w3id.org/pmd/co/PMD_0000950,0.4207
https://w3id.org/pmd/co/PMD_0000613,0.4203
https://w3id.org/pmd/co/PMD_0000611,0.4199
https://w3id.org/pmd/co/PMD_0000984,0.4198
http://purl.obolibrary.org/obo/IAO_0000123,0.4198
https://w3id.org/pmd/co/PMD_0000017,0.4195
http://purl.obolibrary.org/obo/IAO_0000225,0.4182
https://w3id.org/pmd/co/PMD_0000540,0.4181
https://w3id.org/pmd/co/PMD_0000610,0.4178
https://w3id.org/pmd/co/PMD_0001025,0.4165
https://w3id.org/pmd/co/PMD_0020125,0.4165
http://purl.obolibrary.org/obo/BFO_0000200,0.4165
https://w3id.org/pmd/co/PMD_0000879,0.4161
https://w3id.org/pmd/co/PMD_0000014,0.4158
https://w3id.org/pmd/co/PMD_0000666,0.4155
