IRI,Similarity
http://purl.obolibrary.org/obo/IAO_0000109,0.6670
https://w3id.org/pmd/co/PMD_0060005,0.5904
https://w3id.org/pmd/co/PMD_0060006,0.5759
https://w3id.org/pmd/co/PMD_0001011,0.5684
https://w3id.org/pmd/co/PMD_0000023,0.5624
https://w3id.org/pmd/co/PMD_0000835,0.5520
https://w3id.org/pmd/co/PMD_0000944,0.5472
https://w3id.org/pmd/co/PMD_0000602,0.5432
https://w3id.org/pmd/co/PMD_0000811,0.5425
https://w3id.org/pmd/co/PMD_0000799,0.5409
https://w3id.org/pmd/co/PMD_0000015,0.5390
https://w3id.org/pmd/co/PMD_0000610,0.5333
http://purl.obolibrary.org/obo/IAO_0000027,0.5314
https://w3id.org/pmd/co/PMD_0000854,0.5308
https://w3id.org/pmd/co/PMD_0000847,0.5274
https://w3id.org/pmd/co/PMD_0000665,0.5192
https://w3id.org/pmd/co/PMD_0001004,0.5164
https://w3id.org/pmd/co/PMD_0000937,0.5152
https://w3id.org/pmd/co/PMD_0000605,0.5141
https://w3id.org/pmd/co/PMD_0000917,0.5098
https://w3id.org/pmd/co/PMD_0000017,0.5092
https://w3id.org/pmd/co/PMD_0000780,0.5058
https://w3id.org/pmd/co/PMD_0000636,0.5028
https://w3id.org/pmd/co/PMD_0000608,0.4989
https://w3id.org/pmd/co/PMD_0000561,0.4988
http://purl.obolibrary.org/obo/IAO_0000119,0.4988
https://w3id.org/pmd/co/PMD_0000642,0.4986
https://w3id.org/pmd/co/PMD_0001020,0.4957
http://purl.obolibrary.org/obo/IAO_0000221,0.4954
https://w3id.org/pmd/co/PMD_0000964,0.4942
https://w3id.org/pmd/co/PMD_0000020,0.4915
https://w3id.org/pmd/co/PMD_0000567,0.4914
https://w3id.org/pmd/co/PMD_0000998,0.4902
https://w3id.org/pmd/co/PMD_0000971,0.4900
https://w3id.org/pmd/co/PMD_0000932,0.4878
https://w3id.org/pmd/co/PMD_0060009,0.4855
https://w3id.org/pmd/co/PMD_0000615,0.4842
https://w3id.org/pmd/co/PMD_0000617,0.4832
https://w3id.org/pmd/co/PMD_0020153,0.4824
https://w3id.org/pmd/co/PMD_0000898,0.4820
https://w3id.org/pmd/co/PMD_0000611,0.4798
https://w3id.org/pmd/co/PMD_0000775,0.4790
https://w3id.org/pmd/co/PMD_0000644,0.4780
https://w3id.org/pmd/co/PMD_0000827,0.4777
https://w3id.org/pmd/co/PMD_0000603,0.4764
https://w3id.org/pmd/co/PMD_0000836,0.4724
https://w3id.org/pmd/co/PMD_0000803,0.4712
https://w3id.org/pmd/co/PMD_0000817,0.4675
https://w3id.org/pmd/co/PMD_0000543,0.4671
https://w3id.org/pmd/co/PMD_0000983,0.4668
https://w3id.org/pmd/co/PMD_0000980,0.4658
https://w3id.org/pmd/co/PMD_0000542,0.4620
https://w3id.org/pmd/co/PMD_0000637,0.4602
https://w3id.org/pmd/co/PMD_0000818,0.4598
https://w3id.org/pmd/co/PMD_0000925,0.4576
https://w3id.org/pmd/co/PMD_0000859,0.4558
https://w3id.org/pmd/co/PMD_0000928,0.4548
https://w3id.org/pmd/co/PMD_0000508,0.4548
https://w3id.org/pmd/co/PMD_0000858,0.4547
https://w3id.org/pmd/co/PMD_0000922,0.4520
https://w3id.org/pmd/co/PMD_0000576,0.4518
https://w3id.org/pmd/co/PMD_0020135,0.4515
https://w3id.org/pmd/co/PMD_0060007,0.4505
https://w3id.org/pmd/co/PMD_0000529,0.4497
https://w3id.org/pmd/co/PMD_0000943,0.4484
https://w3id.org/pmd/co/PMD_0000845,0.4464
http://purl.obolibrary.org/obo/IAO_0000235,0.4456
https://w3id.org/pmd/co/PMD_0001009,0.4441
https://w3id.org/pmd/co/PMD_0000960,0.4439
https://w3id.org/pmd/co/PMD_0001024,0.4437
https://w3id.org/pmd/co/PMD_0001023,0.4409
https://w3id.org/pmd/co/PMD_0000582,0.4403
https://w3id.org/pmd/co/PMD_0000557,0.4388
https://w3id.org/pmd/co/PMD_0001021,0.4387
https://w3id.org/pmd/co/PMD_0000769,0.4378
https://w3id.org/pmd/co/PMD_0000876,0.4374
https://w3id.org/pmd/co/PMD_0000959,0.4360
https://w3id.org/pmd/co/PMD_0000979,0.4353
http://purl.obolibrary.org/obo/IAO_0000120,0.4348
https://w3id.org/pmd/co/PMD_0000623,0.4345
https://w3id.org/pmd/co/PMD_0000975,0.4321
https://w3id.org/pmd/co/PMD_0000986,0.4318
https://w3id.org/pmd/co/PMD_0000855,0.4314
https://w3id.org/pmd/co/PMD_0000966,0.4298
http://purl.obolibrary.org/obo/IAO_0000121,0.4297
https://w3id.org/pmd/co/PMD_0000973,0.4293
http://purl.obolibrary.org/obo/OBI_0000379,0.4291
http://purl.obolibrary.org/obo/BFO_0000066,0.4289
https://w3id.org/pmd/co/PMD_0000968,0.4286
http://purl.obolibrary.org/obo/BFO_0000199,0.4286
