Level	Rule Name	Subject	Property	Value
ERROR	missing_label	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#Batch	rdfs:label	
ERROR	missing_label	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#Continuous	rdfs:label	
ERROR	missing_label	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#IntermediateProduct	rdfs:label	
ERROR	missing_label	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#ProcessState	rdfs:label	
ERROR	missing_label	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#ProcessStep	rdfs:label	
ERROR	missing_label	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#RawMaterial	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/network_system.owl#enters	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/network_system.owl#hasInput	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/network_system.owl#hasOutput	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/network_system.owl#isPredecessorOf	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/network_system.owl#isSuccessorOf	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/network_system.owl#leaves	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#ExtensibleValueSet	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#FixedValueSet	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#PhysicalDimension	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#Property	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#QualitativeValue	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#QuantitativeValue	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#System	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#UnitOfMeasure	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#Value	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#ValueEnumeration	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#hasDimension	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#hasProperty	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#hasUnitOfMeasure	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#hasValue	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#isConnectedTo	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#isPropertyOf	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#isRelatedTo	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#isValueOf	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#qualitativeValue	rdfs:label	
ERROR	missing_label	http://OntoCAPE/upper_level/system.owl#value	rdfs:label	
ERROR	missing_label	xsd:string	rdfs:label	
ERROR	missing_ontology_description	http://OntoCAPE/chemical_process_system/CPS_function/process.owl	dc:description	
ERROR	missing_ontology_license	http://OntoCAPE/chemical_process_system/CPS_function/process.owl	dc:license	
ERROR	missing_ontology_title	http://OntoCAPE/chemical_process_system/CPS_function/process.owl	dc:title	
WARN	missing_definition	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#Batch	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#Continuous	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#IntermediateProduct	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#ProcessState	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#ProcessStep	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#RawMaterial	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/network_system.owl#enters	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/network_system.owl#hasInput	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/network_system.owl#hasOutput	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/network_system.owl#isPredecessorOf	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/network_system.owl#isSuccessorOf	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/network_system.owl#leaves	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#ExtensibleValueSet	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#FixedValueSet	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#PhysicalDimension	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#Property	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#QualitativeValue	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#QuantitativeValue	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#System	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#UnitOfMeasure	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#Value	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#ValueEnumeration	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#hasDimension	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#hasProperty	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#hasUnitOfMeasure	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#hasValue	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#isConnectedTo	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#isPropertyOf	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#isRelatedTo	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#isValueOf	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#qualitativeValue	IAO:0000115	
WARN	missing_definition	http://OntoCAPE/upper_level/system.owl#value	IAO:0000115	
WARN	missing_definition	xsd:string	IAO:0000115	
INFO	missing_superclass	http://OntoCAPE/chemical_process_system/CPS_function/process.owl#IntermediateProduct	rdfs:subClassOf	
INFO	missing_superclass	http://OntoCAPE/upper_level/system.owl#PhysicalDimension	rdfs:subClassOf	
INFO	missing_superclass	http://OntoCAPE/upper_level/system.owl#QuantitativeValue	rdfs:subClassOf	
