IRI,Similarity
https://w3id.org/pmd/co/outputOf,0.9080
https://w3id.org/pmd/co/inputOf,0.9060
https://w3id.org/pmd/co/ProcessDescription,0.9005
https://w3id.org/pmd/co/NodeInfo,0.8918
https://w3id.org/pmd/co/output,0.8914
https://w3id.org/pmd/co/SimulationProcess,0.8903
https://w3id.org/pmd/co/process,0.8864
https://w3id.org/pmd/co/input,0.8850
https://w3id.org/pmd/co/Object,0.8816
https://w3id.org/pmd/co/NodeModel,0.8809
https://w3id.org/pmd/co/belongsToProject,0.8758
https://w3id.org/pmd/co/subordinateProcess,0.8738
https://w3id.org/pmd/co/ProcessIdentifier,0.8737
https://w3id.org/pmd/co/Medium,0.8737
https://w3id.org/pmd/co/TestingMachine,0.8728
https://w3id.org/pmd/co/ClassificationDocument,0.8716
https://w3id.org/pmd/co/Process,0.8709
https://w3id.org/pmd/co/Image,0.8705
https://w3id.org/pmd/co/superordinateProcess,0.8696
https://w3id.org/pmd/co/QualifyingNodeAnnotation,0.8682
