IRI,Similarity
http://purl.obolibrary.org/obo/OBI_0000011,0.8900
http://purl.obolibrary.org/obo/IAO_0000005,0.8876
http://purl.obolibrary.org/obo/IAO_0000572,0.8745
http://purl.obolibrary.org/obo/STATO_0000162,0.8730
http://purl.obolibrary.org/obo/STATO_0000253,0.8700
http://purl.obolibrary.org/obo/OBI_0000067,0.8697
http://purl.obolibrary.org/obo/OBI_0000434,0.8671
http://purl.obolibrary.org/obo/OBI_0000441,0.8668
http://purl.obolibrary.org/obo/OBI_0600015,0.8666
http://purl.obolibrary.org/obo/OBI_0000444,0.8666
http://purl.obolibrary.org/obo/STATO_0000289,0.8662
http://purl.obolibrary.org/obo/OBI_0000245,0.8657
http://purl.obolibrary.org/obo/OBI_0000086,0.8651
http://purl.obolibrary.org/obo/IAO_0000121,0.8641
http://purl.obolibrary.org/obo/OBI_0200166,0.8638
http://purl.obolibrary.org/obo/OBI_0000339,0.8638
http://purl.obolibrary.org/obo/OBI_0200078,0.8623
http://purl.obolibrary.org/obo/RO_0000081,0.8621
http://purl.obolibrary.org/obo/OBI_0000275,0.8602
http://purl.obolibrary.org/obo/OBI_0000319,0.8599
