Level	Rule Name	Subject	Property	Value
ERROR	missing_label	prov:atLocation	rdfs:label	
ERROR	missing_label	https://orcid.org/0000-0001-5791-8427	rdfs:label	
ERROR	missing_label	https://orcid.org/0000-0001-9962-7193	rdfs:label	
ERROR	missing_label	https://orcid.org/0000-0002-8235-7331	rdfs:label	
ERROR	missing_label	https://orcid.org/0000-0002-9066-1229	rdfs:label	
ERROR	missing_label	https://orcid.org/0000-0003-1427-3723	rdfs:label	
ERROR	missing_label	https://ror.org/046bfkz44	rdfs:label	
ERROR	missing_label	https://w3id.org/pko#ProcedureTarget	rdfs:label	
ERROR	missing_label	https://w3id.org/pko#ProcedureTargetType	rdfs:label	
ERROR	missing_label	https://w3id.org/pko#hasProcedureTargetType	rdfs:label	
WARN	missing_definition	dc:MediaTypeOrExtent	IAO:0000115	
WARN	missing_definition	dc:PeriodOfTime	IAO:0000115	
WARN	missing_definition	dc:created	IAO:0000115	
WARN	missing_definition	dc:creator	IAO:0000115	
WARN	missing_definition	dc:description	IAO:0000115	
WARN	missing_definition	dc:format	IAO:0000115	
WARN	missing_definition	dc:identifier	IAO:0000115	
WARN	missing_definition	dc:language	IAO:0000115	
WARN	missing_definition	dc:modified	IAO:0000115	
WARN	missing_definition	dc:references	IAO:0000115	
WARN	missing_definition	dc:temporal	IAO:0000115	
WARN	missing_definition	dc:title	IAO:0000115	
WARN	missing_definition	http://purl.org/net/p-plan#MultiStep	IAO:0000115	
WARN	missing_definition	http://purl.org/net/p-plan#Plan	IAO:0000115	
WARN	missing_definition	http://purl.org/net/p-plan#Step	IAO:0000115	
WARN	missing_definition	http://purl.org/net/p-plan#Variable	IAO:0000115	
WARN	missing_definition	http://purl.org/net/p-plan#correspondsToVariable	IAO:0000115	
WARN	missing_definition	http://purl.org/net/p-plan#hasInputVar	IAO:0000115	
WARN	missing_definition	http://purl.org/net/p-plan#hasOutputVar	IAO:0000115	
WARN	missing_definition	http://purl.org/net/p-plan#isStepOfPlan	IAO:0000115	
WARN	missing_definition	http://purl.org/spar/pro/Role	IAO:0000115	
WARN	missing_definition	http://purl.org/spar/pro/RoleInTime	IAO:0000115	
WARN	missing_definition	http://purl.org/spar/pro/holdsRoleInTime	IAO:0000115	
WARN	missing_definition	http://purl.org/spar/pro/relatesTo	IAO:0000115	
WARN	missing_definition	http://purl.org/spar/pro/withRole	IAO:0000115	
WARN	missing_definition	http://w3id.org/nfdi4ing/metadata4ing#Tool	IAO:0000115	
WARN	missing_definition	http://www.w3.org/2006/time#Duration	IAO:0000115	
WARN	missing_definition	http://www.w3.org/2006/time#TemporalUnit	IAO:0000115	
WARN	missing_definition	http://www.w3.org/2006/time#numericDuration	IAO:0000115	
