IRI,Similarity
http://purl.obolibrary.org/obo/OBI_0000437,0.6842
http://purl.obolibrary.org/obo/IAO_0000109,0.6670
http://purl.obolibrary.org/obo/IAO_0000004,0.6460
http://purl.obolibrary.org/obo/IAO_0000583,0.6450
http://purl.obolibrary.org/obo/IAO_0000032,0.6449
http://purl.obolibrary.org/obo/IAO_0000003,0.6403
http://purl.obolibrary.org/obo/IAO_0000414,0.6296
http://purl.obolibrary.org/obo/IAO_0000039,0.6262
http://purl.obolibrary.org/obo/IAO_0000584,0.6188
http://purl.obolibrary.org/obo/IAO_0000582,0.6115
http://purl.obolibrary.org/obo/OBI_0400137,0.5986
http://purl.obolibrary.org/obo/IAO_0000416,0.5904
http://purl.obolibrary.org/obo/OBI_0000453,0.5808
http://purl.obolibrary.org/obo/STATO_0000465,0.5687
http://purl.obolibrary.org/obo/IAO_0000112,0.5506
http://purl.obolibrary.org/obo/OBI_0000443,0.5325
http://purl.obolibrary.org/obo/IAO_0000027,0.5314
http://purl.obolibrary.org/obo/OBI_0600005,0.5251
http://purl.obolibrary.org/obo/STATO_0000369,0.5226
http://purl.obolibrary.org/obo/OBI_0400044,0.5196
http://purl.obolibrary.org/obo/IAO_0000100,0.5167
http://purl.obolibrary.org/obo/OBI_0500002,0.5123
http://purl.obolibrary.org/obo/OBI_0001331,0.5073
http://purl.obolibrary.org/obo/OBI_0100051,0.5046
http://purl.obolibrary.org/obo/OBI_0001479,0.5025
http://purl.obolibrary.org/obo/IAO_0000119,0.4988
http://purl.obolibrary.org/obo/IAO_0000407,0.4974
http://purl.obolibrary.org/obo/STATO_0000611,0.4957
http://purl.obolibrary.org/obo/IAO_0000221,0.4954
http://purl.obolibrary.org/obo/STATO_0000609,0.4938
http://purl.obolibrary.org/obo/OBI_0000295,0.4927
http://purl.obolibrary.org/obo/OBI_0000441,0.4900
http://purl.obolibrary.org/obo/OBI_0000070,0.4853
http://purl.obolibrary.org/obo/OBI_0001271,0.4835
http://purl.obolibrary.org/obo/OBI_0000675,0.4833
http://purl.obolibrary.org/obo/OBI_0000424,0.4800
http://purl.obolibrary.org/obo/OBI_0200201,0.4796
http://purl.obolibrary.org/obo/STATO_0000107,0.4785
http://purl.obolibrary.org/obo/STATO_0000685,0.4784
http://purl.obolibrary.org/obo/RO_0000079,0.4783
http://purl.obolibrary.org/obo/STATO_0000258,0.4768
http://purl.obolibrary.org/obo/STATO_0000162,0.4746
http://purl.obolibrary.org/obo/OBI_0400065,0.4744
http://purl.obolibrary.org/obo/OBI_0200166,0.4738
http://purl.obolibrary.org/obo/STATO_0000251,0.4732
http://purl.obolibrary.org/obo/STATO_0000433,0.4715
http://purl.obolibrary.org/obo/OBI_0000185,0.4708
http://purl.obolibrary.org/obo/IAO_0000118,0.4708
http://purl.obolibrary.org/obo/OBI_0200078,0.4699
http://purl.obolibrary.org/obo/STATO_0000205,0.4689
http://purl.obolibrary.org/obo/OBI_0000293,0.4687
http://purl.obolibrary.org/obo/BFO_0000034,0.4681
http://purl.obolibrary.org/obo/OBI_0200111,0.4677
http://purl.obolibrary.org/obo/OBI_0000444,0.4666
http://purl.obolibrary.org/obo/IAO_0000009,0.4660
http://purl.obolibrary.org/obo/OBI_0000066,0.4638
http://purl.obolibrary.org/obo/STATO_0000039,0.4619
http://purl.obolibrary.org/obo/OBI_0200031,0.4616
http://purl.obolibrary.org/obo/STATO_0000302,0.4607
http://purl.obolibrary.org/obo/OBI_0300311,0.4602
http://purl.obolibrary.org/obo/OBI_0000650,0.4602
http://purl.obolibrary.org/obo/OBI_0000112,0.4595
http://purl.obolibrary.org/obo/OBI_0200000,0.4595
http://purl.obolibrary.org/obo/OBI_0000047,0.4579
http://purl.obolibrary.org/obo/STATO_0000686,0.4579
http://purl.obolibrary.org/obo/OBI_0000750,0.4577
http://purl.obolibrary.org/obo/STATO_0000416,0.4557
http://purl.obolibrary.org/obo/OBI_0000015,0.4554
http://purl.obolibrary.org/obo/OBI_0000067,0.4531
http://purl.obolibrary.org/obo/STATO_0000161,0.4529
http://purl.obolibrary.org/obo/OBI_0000673,0.4523
http://purl.obolibrary.org/obo/OBI_0000973,0.4513
http://purl.obolibrary.org/obo/OBI_0000434,0.4509
http://purl.obolibrary.org/obo/OBI_0000338,0.4500
http://purl.obolibrary.org/obo/OBI_0000649,0.4500
http://purl.obolibrary.org/obo/STATO_0000173,0.4498
http://purl.obolibrary.org/obo/STATO_0000183,0.4494
http://purl.obolibrary.org/obo/STATO_0000076,0.4494
http://purl.obolibrary.org/obo/STATO_0000202,0.4491
http://purl.obolibrary.org/obo/OBI_0000739,0.4487
http://purl.obolibrary.org/obo/STATO_0000108,0.4476
http://purl.obolibrary.org/obo/STATO_0000688,0.4466
http://purl.obolibrary.org/obo/STATO_0000198,0.4465
http://purl.obolibrary.org/obo/OBI_0200102,0.4456
http://purl.obolibrary.org/obo/STATO_0000050,0.4453
http://purl.obolibrary.org/obo/OBI_0000751,0.4450
http://purl.obolibrary.org/obo/IAO_0000310,0.4446
http://purl.obolibrary.org/obo/IAO_0000115,0.4444
http://purl.obolibrary.org/obo/STATO_0000010,0.4443
http://purl.obolibrary.org/obo/STATO_0000044,0.4436
http://purl.obolibrary.org/obo/STATO_0000599,0.4436
http://purl.obolibrary.org/obo/OBI_0000662,0.4435
http://purl.obolibrary.org/obo/STATO_0000610,0.4432
http://purl.obolibrary.org/obo/OBI_0200184,0.4426
http://purl.obolibrary.org/obo/STATO_0000415,0.4423
http://purl.obolibrary.org/obo/STATO_0000188,0.4422
http://purl.obolibrary.org/obo/BFO_0000141,0.4419
http://purl.obolibrary.org/obo/STATO_0000684,0.4419
http://purl.obolibrary.org/obo/STATO_0000131,0.4415
http://purl.obolibrary.org/obo/OBI_0000367,0.4410
http://purl.obolibrary.org/obo/IAO_0000404,0.4399
http://purl.obolibrary.org/obo/IAO_0000015,0.4398
http://purl.obolibrary.org/obo/STATO_0000439,0.4397
http://purl.obolibrary.org/obo/STATO_0000116,0.4395
http://purl.obolibrary.org/obo/STATO_0000330,0.4383
http://purl.obolibrary.org/obo/STATO_0000675,0.4381
http://purl.obolibrary.org/obo/OBI_0000094,0.4380
http://purl.obolibrary.org/obo/STATO_0000299,0.4368
http://purl.obolibrary.org/obo/IAO_0000400,0.4363
http://purl.obolibrary.org/obo/STATO_0000390,0.4357
http://purl.obolibrary.org/obo/STATO_0000090,0.4356
http://purl.obolibrary.org/obo/STATO_0000242,0.4355
http://purl.obolibrary.org/obo/STATO_0000253,0.4350
http://purl.obolibrary.org/obo/IAO_0000120,0.4348
http://purl.obolibrary.org/obo/OBI_0000371,0.4341
http://purl.obolibrary.org/obo/STATO_0000072,0.4330
http://purl.obolibrary.org/obo/STATO_0000237,0.4325
http://purl.obolibrary.org/obo/CL_0000000,0.4319
http://purl.obolibrary.org/obo/OBI_0000275,0.4309
http://purl.obolibrary.org/obo/RO_0000081,0.4309
http://purl.obolibrary.org/obo/STATO_0000002,0.4304
http://purl.obolibrary.org/obo/STATO_0000221,0.4301
http://purl.obolibrary.org/obo/STATO_0000252,0.4301
http://purl.obolibrary.org/obo/OBI_0600047,0.4300
http://purl.obolibrary.org/obo/STATO_0000401,0.4297
http://purl.obolibrary.org/obo/IAO_0000121,0.4297
http://purl.obolibrary.org/obo/STATO_0000328,0.4296
http://purl.obolibrary.org/obo/STATO_0000034,0.4294
http://purl.obolibrary.org/obo/STATO_0000045,0.4290
http://purl.obolibrary.org/obo/STATO_0000464,0.4281
http://purl.obolibrary.org/obo/IAO_0000005,0.4280
http://purl.obolibrary.org/obo/STATO_0000440,0.4279
http://purl.obolibrary.org/obo/STATO_0000418,0.4278
http://purl.obolibrary.org/obo/IAO_0000102,0.4277
http://purl.obolibrary.org/obo/OBI_0002089,0.4268
http://purl.obolibrary.org/obo/OBI_0000668,0.4267
http://purl.obolibrary.org/obo/STATO_0000176,0.4259
http://purl.obolibrary.org/obo/OBI_0000131,0.4257
http://purl.obolibrary.org/obo/BFO_0000003,0.4253
http://purl.obolibrary.org/obo/RO_0000053,0.4252
http://purl.obolibrary.org/obo/STATO_0000063,0.4247
http://purl.obolibrary.org/obo/STATO_0000189,0.4247
http://purl.obolibrary.org/obo/IAO_0000401,0.4241
http://purl.obolibrary.org/obo/STATO_0000226,0.4236
http://purl.obolibrary.org/obo/STATO_0000097,0.4233
http://purl.obolibrary.org/obo/IAO_0000572,0.4233
http://purl.obolibrary.org/obo/OBI_0400147,0.4228
http://purl.obolibrary.org/obo/IAO_0000402,0.4227
http://purl.obolibrary.org/obo/OBI_0000113,0.4225
http://purl.obolibrary.org/obo/OBI_0000097,0.4217
http://purl.obolibrary.org/obo/OBI_0000079,0.4216
http://purl.obolibrary.org/obo/OBI_0001865,0.4214
http://purl.obolibrary.org/obo/IAO_0000573,0.4212
http://purl.obolibrary.org/obo/STATO_0000697,0.4212
http://purl.obolibrary.org/obo/STATO_0000035,0.4209
http://purl.obolibrary.org/obo/STATO_0000105,0.4204
