IRI,Similarity
http://purl.obolibrary.org/obo/BFO_0000023,0.6182
http://purl.obolibrary.org/obo/IAO_0000078,0.5968
http://purl.obolibrary.org/obo/RO_0000087,0.5762
http://purl.obolibrary.org/obo/RO_0000081,0.5674
http://purl.obolibrary.org/obo/STATO_0000115,0.5411
http://purl.obolibrary.org/obo/RO_0000085,0.5370
http://purl.obolibrary.org/obo/IAO_0000005,0.5363
http://purl.obolibrary.org/obo/IAO_0000310,0.5331
http://purl.obolibrary.org/obo/OBI_0000011,0.5317
http://purl.obolibrary.org/obo/BFO_0000015,0.5297
http://purl.obolibrary.org/obo/OBI_0000097,0.5240
http://purl.obolibrary.org/obo/IAO_0000572,0.5218
http://purl.obolibrary.org/obo/STATO_0000129,0.5122
http://purl.obolibrary.org/obo/IAO_0000121,0.5105
http://purl.obolibrary.org/obo/OBI_0000067,0.5042
http://purl.obolibrary.org/obo/OBI_0000339,0.5008
http://purl.obolibrary.org/obo/RO_0000057,0.4893
http://purl.obolibrary.org/obo/IAO_0000119,0.4886
http://purl.obolibrary.org/obo/OBI_0000299,0.4882
http://purl.obolibrary.org/obo/OBI_0001688,0.4881
http://purl.obolibrary.org/obo/BFO_0000051,0.4845
http://purl.obolibrary.org/obo/STATO_0000609,0.4808
http://purl.obolibrary.org/obo/OBI_0002135,0.4736
http://purl.obolibrary.org/obo/OBI_0000456,0.4732
http://purl.obolibrary.org/obo/OBI_0200168,0.4715
http://purl.obolibrary.org/obo/IAO_0000115,0.4698
http://purl.obolibrary.org/obo/OBI_0000312,0.4697
http://purl.obolibrary.org/obo/STATO_0000035,0.4686
http://purl.obolibrary.org/obo/IAO_0000114,0.4682
http://purl.obolibrary.org/obo/OBI_0002444,0.4642
http://purl.obolibrary.org/obo/STATO_0000205,0.4642
http://purl.obolibrary.org/obo/IAO_0000219,0.4620
http://purl.obolibrary.org/obo/BFO_0000017,0.4585
http://purl.obolibrary.org/obo/OBI_0000846,0.4579
http://purl.obolibrary.org/obo/OBI_0000245,0.4566
http://purl.obolibrary.org/obo/IAO_0000221,0.4538
http://purl.obolibrary.org/obo/OBI_0000434,0.4530
http://purl.obolibrary.org/obo/BFO_0000054,0.4514
http://purl.obolibrary.org/obo/IAO_0000407,0.4506
http://purl.obolibrary.org/obo/OBI_0000275,0.4495
